#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       48050    -4.83518    -4.76792 0.000746387
       48051    -4.82393    -4.76792 0.000746373
       48052    -4.79542    -4.76793 0.000746357
       48053    -4.73893    -4.76792 0.000746342
       48054    -4.72586    -4.76792 0.000746327
       48055    -4.86826    -4.76793 0.000746314
       48056    -4.90756    -4.76793 0.000746304
       48057    -4.94262    -4.76793 0.000746298
       48058    -4.91982    -4.76794 0.000746289
       48059    -4.83897    -4.76794 0.000746275
       48060    -4.87888    -4.76794 0.000746263
       48061    -4.74951    -4.76794 0.000746248
       48062     -4.7335    -4.76794 0.000746232
       48063     -4.6647    -4.76794  0.00074622
       48064    -4.60682    -4.76793 0.000746212
       48065    -4.80782    -4.76793 0.000746197
       48066    -4.71091    -4.76793 0.000746182
       48067    -4.64608    -4.76793 0.000746171
       48068    -4.95431    -4.76793 0.000746166
       48069    -4.91389    -4.76794 0.000746156
       48070    -5.00962    -4.76794 0.000746158
       48071    -4.94731    -4.76795 0.000746151
       48072    -4.96166    -4.76795 0.000746147
       48073    -4.99373    -4.76795 0.000746146
       48074     -5.1515    -4.76796 0.000746173
       48075    -5.24213    -4.76797 0.000746223
       48076    -5.21603    -4.76798 0.000746266
       48077    -5.14102    -4.76799  0.00074629
       48078    -5.22304      -4.768 0.000746335
       48079    -5.22361    -4.76801  0.00074638
       48080    -5.08899    -4.76801 0.000746394
       48081    -4.99561    -4.76802 0.000746393
       48082     -5.0605    -4.76803 0.000746403
       48083    -5.06543    -4.76803 0.000746413
       48084    -4.96513    -4.76804 0.000746408
       48085    -4.99821    -4.76804 0.000746408
       48086    -5.02219    -4.76805 0.000746411
       48087    -4.93531    -4.76805 0.000746404
       48088    -4.97275    -4.76805 0.000746401
       48089    -4.97658    -4.76806 0.000746398
       48090    -4.85767    -4.76806 0.000746385
       48091     -4.8239    -4.76806  0.00074637
       48092    -4.81475    -4.76806 0.000746355
       48093    -4.72611    -4.76806  0.00074634
       48094    -4.61269    -4.76806 0.000746331
       48095    -4.62287    -4.76806 0.000746322
       48096    -4.65654    -4.76805  0.00074631
       48097    -4.77589    -4.76805 0.000746295
       48098    -4.90129    -4.76806 0.000746284
       48099    -4.82001    -4.76806  0.00074627
       48100     -4.7393    -4.76806 0.000746254
       48101    -4.81902    -4.76806  0.00074624
       48102    -4.89052    -4.76806 0.000746228
       48103    -5.04117    -4.76807 0.000746234
       48104    -4.95718    -4.76807 0.000746229
       48105    -4.82548    -4.76807 0.000746215
       48106    -4.87745    -4.76807 0.000746203
       48107    -5.04124    -4.76808 0.000746209
       48108    -5.03632    -4.76808 0.000746214
       48109    -5.00077    -4.76809 0.000746214
       48110    -5.00957    -4.76809 0.000746216
       48111    -4.98015     -4.7681 0.000746213
       48112    -5.09768    -4.76811 0.000746229
       48113    -4.76312    -4.76811 0.000746214
       48114    -4.84181    -4.76811   0.0007462
       48115    -4.66836     -4.7681 0.000746187
       48116    -4.58491     -4.7681 0.000746181
       48117    -4.68911     -4.7681 0.000746167
       48118    -4.69419     -4.7681 0.000746154
       48119    -4.78345     -4.7681 0.000746138
       48120    -4.78655     -4.7681 0.000746123
       48121    -4.88266     -4.7681 0.000746111
       48122    -4.94995     -4.7681 0.000746105
       48123    -5.08397    -4.76811 0.000746118
       48124    -5.04881    -4.76812 0.000746126
       48125    -5.05335    -4.76812 0.000746134
       48126    -5.04373    -4.76813  0.00074614
       48127    -4.99569    -4.76813  0.00074614
       48128    -5.00212    -4.76814  0.00074614
       48129    -4.79547    -4.76814 0.000746125
       48130    -4.77868    -4.76814 0.000746109
       48131    -4.93786    -4.76814 0.000746102
       48132    -4.96792    -4.76815 0.000746098
       48133    -4.78659    -4.76815 0.000746083
       48134    -4.66194    -4.76814 0.000746071
       48135    -4.74994    -4.76814 0.000746055
       48136    -4.76576    -4.76814  0.00074604
       48137    -4.75382    -4.76814 0.000746024
       48138    -4.69368    -4.76814  0.00074601
       48139    -4.68996    -4.76814 0.000745997
       48140    -4.62677    -4.76814 0.000745987
       48141    -4.56477    -4.76813 0.000745983
       48142    -4.64997    -4.76813 0.000745972
       48143    -4.71187    -4.76813 0.000745957
       48144    -4.60497    -4.76813 0.000745949
       48145    -4.71802    -4.76813 0.000745935
       48146    -4.64142    -4.76812 0.000745924
       48147    -4.53439    -4.76812 0.000745924
       48148    -4.70173    -4.76812  0.00074591
       48149    -4.63438    -4.76811   0.0007459
       48150    -4.77599    -4.76811 0.000745884
       48151      -4.859    -4.76812 0.000745871
       48152    -4.88107    -4.76812 0.000745859
       48153    -4.58043    -4.76811 0.000745854
       48154    -4.73166    -4.76811 0.000745839
       48155    -4.60798    -4.76811 0.000745831
       48156    -4.73483    -4.76811 0.000745816
       48157    -4.69008    -4.76811 0.000745802
       48158    -4.86679    -4.76811 0.000745789
       48159    -4.76026    -4.76811 0.000745774
       48160    -4.66053    -4.76811 0.000745762
       48161    -4.72631    -4.76811 0.000745747
       48162    -4.72638    -4.76811 0.000745732
       48163    -4.70771     -4.7681 0.000745717
       48164     -4.9341    -4.76811  0.00074571
       48165    -4.93789    -4.76811 0.000745703
       48166    -4.74242    -4.76811 0.000745687
       48167    -4.69606    -4.76811 0.000745673
       48168    -4.74404    -4.76811 0.000745658
       48169    -4.75972    -4.76811 0.000745642
       48170    -4.66066    -4.76811  0.00074563
       48171    -4.85235    -4.76811 0.000745617
       48172    -4.81898    -4.76811 0.000745602
       48173    -4.65108    -4.76811 0.000745591
       48174     -4.6488     -4.7681 0.000745579
       48175    -4.67273     -4.7681 0.000745566
       48176    -4.47772     -4.7681 0.000745575
       48177    -4.58411    -4.76809  0.00074557
       48178    -4.59905    -4.76809 0.000745562
       48179    -4.71168    -4.76809 0.000745548
       48180    -4.56887    -4.76808 0.000745544
       48181    -4.72643    -4.76808 0.000745529
       48182    -4.80362    -4.76808 0.000745514
       48183    -4.68464    -4.76808   0.0007455
       48184    -4.77937    -4.76808 0.000745485
       48185    -4.77373    -4.76808 0.000745469
       48186    -4.79945    -4.76808 0.000745454
       48187    -4.73699    -4.76808 0.000745439
       48188    -4.74598    -4.76808 0.000745424
       48189    -4.84446    -4.76808  0.00074541
       48190     -4.7127    -4.76808 0.000745395
       48191    -4.77627    -4.76808  0.00074538
       48192    -4.76809    -4.76808 0.000745364
       48193    -4.81469    -4.76808  0.00074535
       48194       -4.96    -4.76809 0.000745345
       48195     -4.8335    -4.76809 0.000745331
       48196    -4.90338    -4.76809  0.00074532
       48197    -4.88299    -4.76809 0.000745309
       48198    -4.72804    -4.76809 0.000745294
       48199    -4.71732    -4.76809 0.000745279
       48200    -4.50669    -4.76809 0.000745283
       48201    -4.42013    -4.76808 0.000745303
       48202    -4.36381    -4.76807 0.000745334
       48203    -4.51718    -4.76807 0.000745337
       48204     -4.5227    -4.76806 0.000745339
       48205    -4.56082    -4.76806 0.000745336
       48206    -4.60536    -4.76805 0.000745328
       48207     -4.6882    -4.76805 0.000745315
       48208    -4.87206    -4.76805 0.000745302
       48209    -4.95076    -4.76806 0.000745296
       48210    -4.97177    -4.76806 0.000745293
       48211    -5.04955    -4.76807   0.0007453
       48212    -4.96123    -4.76807 0.000745296
       48213    -4.87688    -4.76807 0.000745284
       48214       -4.65    -4.76807 0.000745272
       48215     -4.8146    -4.76807 0.000745257
       48216    -4.84901    -4.76807 0.000745244
       48217      -4.648    -4.76807 0.000745233
       48218    -4.64533    -4.76807 0.000745221
       48219    -4.68048    -4.76807 0.000745208
       48220    -4.68258    -4.76807 0.000745195
       48221    -4.76375    -4.76807 0.000745179
       48222    -4.92776    -4.76807 0.000745171
       48223    -4.94704    -4.76807 0.000745165
       48224    -4.92384    -4.76808 0.000745157
       48225    -4.74433    -4.76808 0.000745141
       48226    -4.73308    -4.76807 0.000745126
       48227    -4.68041    -4.76807 0.000745113
       48228    -4.68863    -4.76807 0.000745099
       48229    -4.84181    -4.76807 0.000745085
       48230    -4.91998    -4.76808 0.000745077
       48231    -5.08981    -4.76808 0.000745091
       48232     -5.0176    -4.76809 0.000745094
       48233    -4.97229    -4.76809  0.00074509
       48234    -5.04208     -4.7681 0.000745096
       48235     -4.8366     -4.7681 0.000745082
       48236    -4.83859     -4.7681 0.000745068
       48237    -4.86167     -4.7681 0.000745055
       48238    -5.00242    -4.76811 0.000745056
       48239    -4.92136    -4.76811 0.000745047
       48240    -4.61821    -4.76811 0.000745038
       48241    -4.60914     -4.7681  0.00074503
       48242    -4.66511     -4.7681 0.000745018
       48243    -4.75609     -4.7681 0.000745002
       48244    -4.78489     -4.7681 0.000744987
       48245    -5.02801    -4.76811 0.000744991
       48246    -4.84904    -4.76811 0.000744977
       48247    -4.75653    -4.76811 0.000744962
       48248     -4.7772    -4.76811 0.000744946
       48249     -4.7008    -4.76811 0.000744932
       48250    -4.75527    -4.76811 0.000744917
       48251    -4.69493    -4.76811 0.000744903
       48252    -4.78325    -4.76811 0.000744888
       48253    -4.80337    -4.76811 0.000744873
       48254    -4.78099    -4.76811 0.000744857
       48255    -4.78534    -4.76811 0.000744842
       48256    -4.82874    -4.76811 0.000744828
       48257    -4.83842    -4.76811 0.000744814
       48258    -4.86709    -4.76811 0.000744801
       48259    -4.68901    -4.76811 0.000744787
       48260     -4.6703    -4.76811 0.000744775
       48261    -4.66856    -4.76811 0.000744762
       48262    -4.74028    -4.76811 0.000744747
       48263     -4.7532    -4.76811 0.000744731
       48264    -4.90523    -4.76811 0.000744721
       48265     -4.7485    -4.76811 0.000744706
       48266    -4.60411     -4.7681 0.000744698
       48267    -4.63673     -4.7681 0.000744688
       48268    -4.59003     -4.7681 0.000744682
       48269    -4.57197    -4.76809 0.000744677
       48270    -4.74086    -4.76809 0.000744662
       48271    -4.73899    -4.76809 0.000744647
       48272    -4.78696    -4.76809 0.000744632
       48273    -4.74307    -4.76809 0.000744616
       48274    -4.69579    -4.76809 0.000744602
       48275    -4.62678    -4.76809 0.000744593
       48276    -4.74262    -4.76809 0.000744578
       48277    -4.86994    -4.76809 0.000744565
       48278    -4.79343    -4.76809  0.00074455
       48279    -4.86928    -4.76809 0.000744537
       48280    -4.87298    -4.76809 0.000744525
       48281    -4.89086     -4.7681 0.000744514
       48282    -4.84786     -4.7681   0.0007445
       48283    -4.71764     -4.7681 0.000744486
       48284    -4.66279     -4.7681 0.000744474
       48285    -4.80364     -4.7681 0.000744459
       48286    -4.79843     -4.7681 0.000744443
       48287    -4.71805     -4.7681 0.000744429
       48288    -4.83026     -4.7681 0.000744414
       48289    -4.70537     -4.7681   0.0007444
       48290    -4.61112    -4.76809 0.000744392
       48291     -4.5393    -4.76809 0.000744391
       48292    -4.75512    -4.76809 0.000744376
       48293    -4.58603    -4.76808  0.00074437
       48294    -4.57759    -4.76808 0.000744365
       48295    -4.66154    -4.76808 0.000744353
       48296     -4.6651    -4.76808 0.000744341
       48297     -4.8302    -4.76808 0.000744326
       48298    -4.86613    -4.76808 0.000744314
       48299    -4.96421    -4.76808 0.000744309
       48300    -4.98689    -4.76809 0.000744308
       48301    -4.88275    -4.76809 0.000744296
       48302    -4.85385    -4.76809 0.000744283
       48303    -5.04525     -4.7681  0.00074429
       48304     -4.9373     -4.7681 0.000744282
       48305    -4.73612     -4.7681 0.000744267
       48306    -4.70446     -4.7681 0.000744253
       48307    -4.70312     -4.7681 0.000744239
       48308    -4.96473     -4.7681 0.000744235
       48309    -4.87708     -4.7681 0.000744223
       48310    -4.75998     -4.7681 0.000744207
       48311    -4.85996    -4.76811 0.000744194
       48312    -4.93453    -4.76811 0.000744187
       48313    -4.73443    -4.76811 0.000744172
       48314    -4.78107    -4.76811 0.000744156
