#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       43598     1.61259     1.67259 0.000427291
       43599     1.61079     1.67259 0.000427284
       43600     1.60917     1.67259 0.000427276
       43601     1.60778     1.67258 0.000427269
       43602     1.60664     1.67258 0.000427262
       43603     1.60578     1.67258 0.000427255
       43604     1.60522     1.67258 0.000427248
       43605     1.60497     1.67258 0.000427241
       43606     1.60507     1.67258 0.000427234
       43607     1.60552     1.67257 0.000427227
       43608     1.60634     1.67257  0.00042722
       43609     1.60752     1.67257 0.000427213
       43610     1.60908     1.67257 0.000427205
       43611       1.611     1.67257 0.000427198
       43612     1.61329     1.67257  0.00042719
       43613     1.61593     1.67257 0.000427182
       43614     1.61891     1.67256 0.000427174
       43615     1.62223     1.67256 0.000427166
       43616     1.62586     1.67256 0.000427158
       43617     1.62978     1.67256 0.000427149
       43618     1.63398     1.67256  0.00042714
       43619     1.63843     1.67256 0.000427131
       43620     1.64313     1.67256 0.000427122
       43621     1.64803     1.67256 0.000427112
       43622     1.65314     1.67256 0.000427103
       43623     1.65842     1.67256 0.000427093
       43624     1.66385     1.67256 0.000427083
       43625     1.66942     1.67256 0.000427074
       43626     1.67512     1.67256 0.000427064
       43627     1.68091     1.67256 0.000427054
       43628     1.68679     1.67256 0.000427044
       43629     1.69274     1.67256 0.000427035
       43630     1.69874     1.67256 0.000427026
       43631     1.70479     1.67256 0.000427016
       43632     1.71086     1.67256 0.000427007
       43633     1.71695     1.67256 0.000426999
       43634     1.72304     1.67256 0.000426991
       43635     1.72912     1.67256 0.000426983
       43636     1.73518     1.67257 0.000426975
       43637     1.74121     1.67257 0.000426969
       43638     1.74721     1.67257 0.000426962
       43639     1.75315     1.67257 0.000426956
       43640     1.75903     1.67257 0.000426951
       43641     1.76483     1.67257 0.000426947
       43642     1.77056     1.67258 0.000426943
       43643     1.77619     1.67258  0.00042694
       43644     1.78171     1.67258 0.000426937
       43645     1.78712     1.67258 0.000426935
       43646      1.7924     1.67259 0.000426935
       43647     1.79754     1.67259 0.000426934
       43648     1.80253     1.67259 0.000426935
       43649     1.80736      1.6726 0.000426936
       43650     1.81202      1.6726 0.000426938
       43651     1.81648      1.6726 0.000426941
       43652     1.82075     1.67261 0.000426945
       43653     1.82479     1.67261  0.00042695
       43654     1.82861     1.67261 0.000426955
       43655     1.83219     1.67262 0.000426961
       43656     1.83552     1.67262 0.000426967
       43657     1.83857     1.67262 0.000426974
       43658     1.84135     1.67263 0.000426982
       43659     1.84384     1.67263  0.00042699
       43660     1.84602     1.67264 0.000426999
       43661     1.84788     1.67264 0.000427008
       43662     1.84941     1.67264 0.000427017
       43663     1.85059     1.67265 0.000427027
       43664     1.85143     1.67265 0.000427037
       43665     1.85189     1.67266 0.000427047
       43666     1.85198     1.67266 0.000427057
       43667     1.85169     1.67266 0.000427067
       43668       1.851     1.67267 0.000427077
       43669     1.84991     1.67267 0.000427086
       43670     1.84842     1.67268 0.000427095
       43671     1.84651     1.67268 0.000427104
       43672     1.84419     1.67268 0.000427112
       43673     1.84146     1.67269  0.00042712
       43674     1.83833     1.67269 0.000427127
       43675      1.8348      1.6727 0.000427133
       43676     1.83088      1.6727 0.000427139
       43677      1.8266      1.6727 0.000427144
       43678     1.82197     1.67271 0.000427148
       43679     1.81703     1.67271 0.000427151
       43680      1.8118     1.67271 0.000427153
       43681     1.80633     1.67272 0.000427154
       43682     1.80064     1.67272 0.000427154
       43683     1.79479     1.67272 0.000427153
       43684     1.78881     1.67272 0.000427152
       43685     1.78276     1.67273  0.00042715
       43686     1.77668     1.67273 0.000427146
       43687     1.77062     1.67273 0.000427143
       43688     1.76462     1.67273 0.000427138
       43689     1.75872     1.67274 0.000427133
       43690     1.75296     1.67274 0.000427127
       43691     1.74737     1.67274 0.000427121
       43692     1.74197     1.67274 0.000427114
       43693     1.73678     1.67274 0.000427106
       43694     1.73182     1.67274 0.000427099
       43695      1.7271     1.67275 0.000427091
       43696     1.72262     1.67275 0.000427083
       43697     1.71836     1.67275 0.000427074
       43698     1.71434     1.67275 0.000427065
       43699     1.71053     1.67275 0.000427056
       43700     1.70692     1.67275 0.000427047
       43701     1.70351     1.67275 0.000427038
       43702     1.70029     1.67275 0.000427029
       43703     1.69723     1.67275 0.000427019
       43704     1.69433     1.67275  0.00042701
       43705     1.69158     1.67275    0.000427
       43706     1.68896     1.67275 0.000426991
       43707     1.68648     1.67275 0.000426981
       43708     1.68411     1.67275 0.000426972
       43709     1.68187     1.67275 0.000426962
       43710     1.67975     1.67275 0.000426952
       43711     1.67773     1.67275 0.000426942
       43712     1.67583     1.67275 0.000426933
       43713     1.67403     1.67275 0.000426923
       43714     1.67233     1.67275 0.000426913
       43715     1.67073     1.67275 0.000426903
       43716     1.66923     1.67275 0.000426893
       43717     1.66781     1.67275 0.000426884
       43718     1.66648     1.67275 0.000426874
       43719     1.66522     1.67275 0.000426864
       43720     1.66403     1.67275 0.000426855
       43721     1.66289     1.67275 0.000426845
       43722     1.66181     1.67275 0.000426835
       43723     1.66076     1.67275 0.000426825
       43724     1.65975     1.67275 0.000426816
       43725     1.65876     1.67275 0.000426806
       43726      1.6578     1.67275 0.000426797
       43727     1.65686     1.67275 0.000426787
       43728     1.65594     1.67275 0.000426777
       43729     1.65505     1.67275 0.000426768
       43730     1.65419     1.67275 0.000426758
       43731     1.65339     1.67275 0.000426749
       43732     1.65266     1.67275 0.000426739
       43733     1.65202     1.67275  0.00042673
       43734     1.65152     1.67275  0.00042672
       43735     1.65117     1.67275 0.000426711
       43736     1.65103     1.67275 0.000426701
       43737     1.65113     1.67275 0.000426692
       43738     1.65152     1.67275 0.000426682
       43739     1.65225     1.67275 0.000426673
       43740     1.65334     1.67275 0.000426663
       43741     1.65485     1.67274 0.000426654
       43742     1.65681     1.67274 0.000426644
       43743     1.65922     1.67274 0.000426635
       43744     1.66212     1.67274 0.000426625
       43745      1.6655     1.67274 0.000426615
       43746     1.66934     1.67274 0.000426605
       43747     1.67362     1.67274 0.000426596
       43748     1.67831     1.67274 0.000426586
       43749     1.68335     1.67274 0.000426576
       43750     1.68869     1.67274 0.000426567
       43751     1.69425     1.67275 0.000426557
       43752     1.69997     1.67275 0.000426548
       43753     1.70576     1.67275 0.000426539
       43754     1.71154     1.67275  0.00042653
       43755     1.71725     1.67275 0.000426521
       43756     1.72279     1.67275 0.000426513
       43757      1.7281     1.67275 0.000426505
       43758     1.73312     1.67275 0.000426498
       43759     1.73778     1.67275 0.000426491
       43760     1.74204     1.67276 0.000426484
       43761     1.74586     1.67276 0.000426477
       43762     1.74919     1.67276 0.000426471
       43763     1.75201     1.67276 0.000426465
       43764     1.75429     1.67276  0.00042646
       43765     1.75602     1.67276 0.000426454
       43766      1.7572     1.67277 0.000426449
       43767      1.7578     1.67277 0.000426443
       43768     1.75784     1.67277 0.000426438
       43769     1.75732     1.67277 0.000426433
       43770     1.75623     1.67277 0.000426427
       43771     1.75459     1.67278 0.000426422
       43772     1.75242     1.67278 0.000426416
       43773     1.74973     1.67278  0.00042641
       43774     1.74654     1.67278 0.000426403
       43775     1.74286     1.67278 0.000426396
       43776     1.73872     1.67278 0.000426389
       43777     1.73414     1.67279 0.000426382
       43778     1.72917     1.67279 0.000426374
       43779     1.72381     1.67279 0.000426366
       43780     1.71812     1.67279 0.000426358
       43781     1.71212     1.67279 0.000426349
       43782     1.70585     1.67279  0.00042634
       43783     1.69936     1.67279  0.00042633
       43784     1.69269     1.67279 0.000426321
       43785     1.68589     1.67279 0.000426311
       43786       1.679     1.67279 0.000426302
       43787     1.67208     1.67279 0.000426292
       43788     1.66518     1.67279 0.000426282
       43789     1.65835     1.67279 0.000426273
       43790     1.65165     1.67279 0.000426263
       43791     1.64512     1.67279 0.000426254
       43792     1.63883     1.67279 0.000426245
       43793     1.63281     1.67279 0.000426236
       43794     1.62712     1.67279 0.000426228
       43795      1.6218     1.67279 0.000426219
       43796      1.6169     1.67279 0.000426212
       43797     1.61246     1.67278 0.000426204
       43798     1.60849     1.67278 0.000426197
       43799     1.60504     1.67278  0.00042619
