#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       46801     1.06415     1.11552 0.000272828
       46802     1.06337     1.11552 0.000272824
       46803     1.06272     1.11552 0.000272821
       46804     1.06219     1.11551 0.000272817
       46805     1.06181     1.11551 0.000272814
       46806     1.06157     1.11551 0.000272811
       46807     1.06149     1.11551 0.000272807
       46808     1.06157     1.11551 0.000272804
       46809     1.06181     1.11551   0.0002728
       46810     1.06224     1.11551 0.000272797
       46811     1.06285     1.11551 0.000272793
       46812     1.06364      1.1155  0.00027279
       46813     1.06462      1.1155 0.000272786
       46814      1.0658      1.1155 0.000272782
       46815     1.06717      1.1155 0.000272779
       46816     1.06873      1.1155 0.000272775
       46817     1.07048      1.1155  0.00027277
       46818     1.07242      1.1155 0.000272766
       46819     1.07455      1.1155 0.000272762
       46820     1.07685      1.1155 0.000272757
       46821     1.07932      1.1155 0.000272752
       46822     1.08195      1.1155 0.000272748
       46823     1.08473     1.11549 0.000272742
       46824     1.08765     1.11549 0.000272737
       46825      1.0907     1.11549 0.000272732
       46826     1.09387     1.11549 0.000272727
       46827     1.09714     1.11549 0.000272721
       46828     1.10051     1.11549 0.000272715
       46829     1.10395     1.11549  0.00027271
       46830     1.10745     1.11549 0.000272704
       46831     1.11101     1.11549 0.000272698
       46832      1.1146     1.11549 0.000272692
       46833     1.11821     1.11549 0.000272686
       46834     1.12183     1.11549 0.000272681
       46835     1.12544     1.11549 0.000272675
       46836     1.12903     1.11549 0.000272669
       46837     1.13258     1.11549 0.000272664
       46838     1.13607     1.11549 0.000272658
       46839     1.13949     1.11549 0.000272653
       46840     1.14283     1.11549 0.000272648
       46841     1.14607      1.1155 0.000272643
       46842      1.1492      1.1155 0.000272638
       46843      1.1522      1.1155 0.000272633
       46844     1.15505      1.1155 0.000272629
       46845     1.15774      1.1155 0.000272624
       46846     1.16027      1.1155  0.00027262
       46847     1.16261      1.1155 0.000272616
       46848     1.16475      1.1155 0.000272612
       46849     1.16669      1.1155 0.000272609
       46850      1.1684      1.1155 0.000272605
       46851     1.16988      1.1155 0.000272602
       46852     1.17113     1.11551 0.000272599
       46853     1.17213     1.11551 0.000272596
       46854     1.17288     1.11551 0.000272592
       46855     1.17338     1.11551 0.000272589
       46856     1.17363     1.11551 0.000272586
       46857     1.17362     1.11551 0.000272583
       46858     1.17336     1.11551  0.00027258
       46859     1.17284     1.11551 0.000272577
       46860     1.17209     1.11552 0.000272574
       46861     1.17109     1.11552 0.000272571
       46862     1.16988     1.11552 0.000272568
       46863     1.16844     1.11552 0.000272564
       46864     1.16681     1.11552 0.000272561
       46865     1.16498     1.11552 0.000272557
       46866     1.16299     1.11552 0.000272553
       46867     1.16084     1.11552 0.000272549
       46868     1.15856     1.11552 0.000272544
       46869     1.15616     1.11553  0.00027254
       46870     1.15367     1.11553 0.000272535
       46871     1.15111     1.11553 0.000272531
       46872      1.1485     1.11553 0.000272526
       46873     1.14587     1.11553 0.000272521
       46874     1.14322     1.11553 0.000272516
       46875     1.14059     1.11553  0.00027251
       46876     1.13799     1.11553 0.000272505
       46877     1.13545     1.11553 0.000272499
       46878     1.13297     1.11553 0.000272494
       46879     1.13058     1.11553 0.000272488
       46880     1.12829     1.11553 0.000272482
       46881     1.12612     1.11553 0.000272477
       46882     1.12408     1.11553 0.000272471
       46883     1.12217     1.11553 0.000272465
       46884      1.1204     1.11553 0.000272459
       46885     1.11878     1.11553 0.000272454
       46886     1.11732     1.11553 0.000272448
       46887     1.11602     1.11553 0.000272442
       46888     1.11489     1.11553 0.000272436
       46889     1.11392     1.11553  0.00027243
       46890     1.11312     1.11553 0.000272425
       46891     1.11247     1.11553 0.000272419
       46892     1.11199     1.11553 0.000272413
       46893     1.11167     1.11553 0.000272407
       46894     1.11151     1.11553 0.000272401
       46895      1.1115     1.11553 0.000272396
       46896     1.11164     1.11553  0.00027239
       46897     1.11191     1.11553 0.000272384
       46898     1.11233     1.11553 0.000272378
       46899     1.11287     1.11553 0.000272372
       46900     1.11352     1.11553 0.000272367
       46901     1.11429     1.11553 0.000272361
       46902     1.11515     1.11553 0.000272355
       46903     1.11611     1.11553 0.000272349
       46904     1.11715     1.11553 0.000272343
       46905     1.11825     1.11553 0.000272338
       46906     1.11941     1.11553 0.000272332
       46907     1.12062     1.11553 0.000272326
       46908     1.12186     1.11553  0.00027232
       46909     1.12313     1.11553 0.000272314
       46910      1.1244     1.11553 0.000272309
       46911     1.12568     1.11553 0.000272303
       46912     1.12696     1.11553 0.000272297
       46913     1.12821     1.11553 0.000272292
       46914     1.12944     1.11553 0.000272286
       46915     1.13064     1.11553  0.00027228
       46916      1.1318     1.11553 0.000272275
       46917     1.13291     1.11553 0.000272269
       46918     1.13397     1.11553 0.000272264
       46919     1.13498     1.11553 0.000272258
       46920     1.13594     1.11554 0.000272253
       46921     1.13684     1.11554 0.000272247
       46922     1.13769     1.11554 0.000272242
       46923     1.13849     1.11554 0.000272237
       46924     1.13924     1.11554 0.000272231
       46925     1.13994     1.11554 0.000272226
       46926     1.14059     1.11554 0.000272221
       46927     1.14121     1.11554 0.000272215
       46928     1.14178     1.11554  0.00027221
       46929     1.14233     1.11554 0.000272205
       46930     1.14284     1.11554   0.0002722
       46931     1.14333     1.11554 0.000272195
       46932      1.1438     1.11554  0.00027219
       46933     1.14425     1.11554 0.000272184
       46934     1.14468     1.11554 0.000272179
       46935     1.14509     1.11554 0.000272174
       46936     1.14549     1.11554 0.000272169
       46937     1.14588     1.11554 0.000272164
       46938     1.14625     1.11555 0.000272159
       46939      1.1466     1.11555 0.000272154
       46940     1.14693     1.11555 0.000272149
       46941     1.14725     1.11555 0.000272144
       46942     1.14753     1.11555 0.000272139
       46943     1.14779     1.11555 0.000272134
       46944     1.14801     1.11555 0.000272129
       46945     1.14819     1.11555 0.000272125
       46946     1.14832     1.11555  0.00027212
       46947      1.1484     1.11555 0.000272115
       46948     1.14842     1.11555  0.00027211
       46949     1.14838     1.11555 0.000272105
       46950     1.14827     1.11555   0.0002721
       46951     1.14809     1.11555 0.000272095
       46952     1.14783     1.11556  0.00027209
       46953      1.1475     1.11556 0.000272085
       46954     1.14709     1.11556  0.00027208
       46955      1.1466     1.11556 0.000272075
       46956     1.14604     1.11556  0.00027207
       46957      1.1454     1.11556 0.000272065
       46958      1.1447     1.11556  0.00027206
       46959     1.14395     1.11556 0.000272055
       46960     1.14315     1.11556  0.00027205
       46961     1.14233     1.11556 0.000272045
       46962     1.14148     1.11556 0.000272039
       46963     1.14062     1.11556 0.000272034
       46964     1.13978     1.11556 0.000272029
       46965     1.13897     1.11556 0.000272024
       46966      1.1382     1.11556 0.000272018
       46967     1.13749     1.11556 0.000272013
       46968     1.13686     1.11556 0.000272007
       46969     1.13632     1.11556 0.000272002
       46970     1.13588     1.11557 0.000271997
       46971     1.13555     1.11557 0.000271991
       46972     1.13534     1.11557 0.000271986
       46973     1.13525     1.11557  0.00027198
       46974     1.13528     1.11557 0.000271975
       46975     1.13543     1.11557 0.000271969
       46976     1.13568     1.11557 0.000271964
       46977     1.13604     1.11557 0.000271958
       46978     1.13649     1.11557 0.000271953
       46979     1.13702     1.11557 0.000271947
       46980     1.13762     1.11557 0.000271942
       46981     1.13827     1.11557 0.000271937
       46982     1.13897     1.11557 0.000271931
       46983     1.13969     1.11557 0.000271926
       46984     1.14044     1.11557 0.000271921
       46985     1.14121     1.11557 0.000271916
       46986     1.14198     1.11557  0.00027191
       46987     1.14277     1.11557 0.000271905
       46988     1.14356     1.11557   0.0002719
       46989     1.14436     1.11557 0.000271895
       46990     1.14517     1.11558  0.00027189
       46991     1.14601     1.11558 0.000271885
       46992     1.14688     1.11558  0.00027188
       46993     1.14779     1.11558 0.000271875
       46994     1.14876     1.11558  0.00027187
       46995     1.14979     1.11558 0.000271865
       46996     1.15091     1.11558 0.000271861
       46997     1.15211     1.11558 0.000271856
       46998     1.15343     1.11558 0.000271851
       46999     1.15486     1.11558 0.000271847
       47000     1.15642     1.11558 0.000271842
       47001     1.15812     1.11558 0.000271838
       47002     1.15996     1.11558 0.000271834
