     3.11127         3.7      2.6969   0.0587301
     3.29983       2.288      1.9368   0.0478186
     3.48839       0.346       1.334   0.0398951
     3.67696       0.296    0.839717   0.0342727
     3.86552       0.014    0.549455   0.0278445
     4.05408       0.012    0.292972   0.0191343
     4.24264       0.014    0.230437   0.0190244
      4.4312       0.024    0.153054   0.0153865
     4.61976       0.296    0.123388   0.0148059
     4.80833       0.012    0.048401  0.00805576
     4.99689       0.598   0.0292185  0.00616562
     5.18545           0  0.00827249  0.00264796
     5.37401           0  0.00548586  0.00267672
     5.56257           0  6.6838e-05 6.67521e-05
   0.0942809           0    0.108595  0.00984453
    0.282843        0.33    0.779241   0.0313977
    0.471405       1.918     2.05185   0.0551946
    0.659966       1.596     3.92113   0.0660336
    0.848528        9.18     6.26642   0.0910456
     1.03709        5.98     7.73132   0.0889839
     1.22565       13.32      9.5287    0.113393
     1.41421      11.358     9.72224    0.114424
     1.60278      11.892     10.0656     0.11193
     1.79134       12.36     10.0109    0.109273
      1.9799       8.748     9.68423    0.102628
     2.16846       3.112     8.66105    0.099112
     2.35702       7.054      7.2641    0.103522
     2.54558       6.636     5.59689    0.101832
     2.73415       3.344      4.7597   0.0799841
     2.92271       2.666     3.59923    0.060527
     3.11127       3.244     2.69831   0.0585963
     3.29983       1.692     1.93617   0.0477001
     3.48839       1.104     1.33341   0.0397971
     3.67696       0.778    0.839559   0.0341852
     3.86552       0.384    0.549031   0.0277763
     4.05408       0.304       0.293   0.0190853
     4.24264           0    0.229846   0.0189848
      4.4312       0.314    0.153467   0.0153525
     4.61976       0.686    0.124831   0.0148381
     4.80833           0   0.0482769  0.00803606
     4.99689           0   0.0291436  0.00615026
     5.18545           0  0.00825128  0.00264125
     5.37401           0  0.00547179   0.0026699
     5.56257           0 6.66667e-05 6.65811e-05
   0.0942809        0.11    0.108598  0.00981936
    0.282843       0.442    0.778379   0.0313293
    0.471405       2.384      2.0527     0.05506
    0.659966       3.404     3.91981    0.065878
    0.848528        7.12      6.2686   0.0908389
     1.03709       9.492     7.73582   0.0888702
     1.22565      12.972      9.5375    0.113444
     1.41421      11.082     9.72572    0.114184
     1.60278       7.392     10.0588    0.111852
     1.79134      11.872     10.0156    0.109097
      1.9799       9.552     9.68389    0.102366
     2.16846       4.246     8.64975   0.0994997
     2.35702       4.546     7.25715     0.10349
     2.54558       6.926     5.60029    0.101629
     2.73415       4.822     4.75986   0.0797797
     2.92271       2.326     3.59597   0.0604598
     3.11127       2.056     2.69666   0.0584695
     3.29983       2.914     1.93867   0.0476436
     3.48839       1.206     1.33308   0.0396967
     3.67696       0.498    0.838685   0.0341089
     3.86552       1.378    0.551151   0.0277861
     4.05408        0.26    0.292916   0.0190366
     4.24264           0    0.229258   0.0189454
      4.4312           1    0.155632   0.0154652
     4.61976           0    0.124512   0.0148036
     4.80833           0   0.0481535  0.00801645
     4.99689           0   0.0290691  0.00613498
     5.18545           0  0.00823018  0.00263458
     5.37401           0   0.0054578  0.00266311
     5.56257           0 6.64962e-05 6.64111e-05
